time,kb,zos,salinity,water_temp,wind_direction,wind_speed,peace_discharge,peace_TN,peace_TP,caloosa_discharge,caloosa_total_nitrogen,caloosa_total_phosphorus
2017-04-17,19667.0,-0.0286237359591156,39.36,26.84,93.0,9.6,89.8,1.246,1.25,286.1714285714286,1.1214336734693875,0.0814166666666666
2017-04-24,3667.0,-0.0270716964218175,38.99,27.12,90.0,10.4,68.2,6.46,0.52,313.40000000000003,1.1840884353741497,0.088845238095238
2017-05-01,1667.0,-0.0192645780450169,38.63,27.212,133.0,11.7,62.1,1.046,1.21,340.74285714285713,1.257452380952381,0.0944166666666666
2017-05-08,500.0,-0.0282271922098354,41.61,27.942307692307693,314.0,17.0,50.6,5.507,1.2,480.8571428571428,0.8758877551020409,0.10435
2017-05-15,1667.0,-0.0311912645070965,39.79,28.052,201.0,15.0,34.5,2.441,2.13,262.8857142857143,0.8710306122448981,0.116797619047619
2017-05-22,0.0,-0.022370510368471,39.69,28.272,98.0,12.2,20.4,1.853,0.27,298.7714285714286,0.913265306122449,0.1256619047619047
2017-05-29,0.0,-0.0304105715843456,37.9,29.22307692307692,177.0,12.6,59.7,1.6265,0.8150000000000001,427.1428571428572,0.9757142857142856,0.1457880952380952
2017-06-05,333.0,-0.0146640784226595,40.81,29.05,181.0,11.4,80.0,1.4,1.36,361.7857142857143,1.151673469387755,0.1491523809523809
2017-06-12,0.0,-0.0122963464089523,37.86,29.960869565217397,196.0,10.3,683.0,1.884,1.31,5194.285714285715,1.074882189239332,0.1766403061224489
2017-06-19,0.0,-0.004115718864549,37.4,30.408,188.0,4.5,3900.0,2.368,1.26,4031.428571428572,1.2481447124304268,0.2031377551020408
2017-06-26,333.0,0.0095841334030954,37.37,30.803846153846152,187.0,2.4,4540.0,2.328,1.365,2383.5714285714284,1.3356317254174397,0.2082278911564626
2017-07-03,0.0,0.0324552133189921,37.22,30.764,116.46153846153848,9.473076923076924,2500.0,2.288,1.47,1572.857142857143,1.4194755958327387,0.2138534798534798
2017-07-10,500.0,0.0395871316548849,36.97,30.97307692307692,103.37037037037037,9.877777777777778,2360.0,2.12,1.1,802.8571428571429,1.067746729461015,0.2081227106227106
2017-07-17,333.0,0.0343528099704808,36.88,31.25185185185185,124.14285714285714,10.1,2050.0,2.9,1.08,1256.142857142857,0.8120552721088435,0.1925625
2017-07-24,0.0,0.0088403919334198,36.93,31.37777777777778,135.75,9.846428571428572,1360.0,2.7055,1.16,1877.142857142857,0.935841836734694,0.1863061224489796
2017-07-31,0.0,0.0264713778048601,31.6,31.641379310344828,133.58620689655172,9.33793103448276,2270.0,2.511,1.24,1423.0,1.017272959183673,0.1676339285714286
2017-08-07,333.0,0.0420604962359107,36.37,31.363333333333333,108.3,10.206666666666669,4320.0,1.97,1.25,2764.285714285714,1.181339874411303,0.1912643903715332
2017-08-14,0.0,0.0452320149282481,35.04,31.5,133.06451612903226,9.483870967741936,2340.0,1.665,0.964,1196.7142857142858,1.190927786499215,0.1800448717948718
2017-08-21,0.0,0.0411966963707165,36.89,31.648387096774197,110.29032258064515,9.470967741935484,2360.0,1.7,0.68,1547.428571428571,1.1543543956043956,0.1913653846153846
2017-08-28,0.0,0.0385047222828989,33.1,31.37741935483871,117.09677419354838,11.319354838709677,5960.0,2.775,1.12,1949.7142857142856,1.124005494505495,0.1760192307692307
2017-09-04,0.0,0.0397020063693453,30.0,31.10333333333333,97.9,11.906666666666666,6040.0,2.3285,0.975,2611.428571428572,1.0983888888888889,0.1809285714285714
2017-09-11,0.0,0.0431072075554451,31.1,30.89642857142857,92.32142857142856,10.675,10600.0,1.882,0.83,9907.142857142857,1.0777129629629632,0.2310816326530612
2017-09-18,0.0,0.0428157526485406,32.6,30.75714285714286,76.71428571428571,11.407142857142857,23400.0,1.896,1.035,16858.571428571428,1.055787037037037,0.2838469387755102
2017-09-25,0.0,0.0408642116464667,36.79,30.464285714285715,101.53571428571428,11.68214285714286,12100.0,1.91,1.24,9928.57142857143,1.1618968253968256,0.2508571428571429
2017-10-02,500.0,0.0573854599778728,35.99,30.01851851851852,79.5925925925926,11.61851851851852,5270.0,2.424,2.15,10574.285714285714,1.360571428571429,0.183
2017-10-09,333.0,0.0663869947619949,32.99,29.7,89.55172413793103,12.389655172413793,2880.0,1.72,0.81,13500.0,1.647154135338346,0.1854436090225563
2017-10-16,333.0,0.0632552366715454,36.14,29.192857142857143,94.79310344827586,11.341379310344829,2560.0,1.741,1.05,9801.42857142857,1.4661203007518795,0.1439342105263157
2017-10-23,0.0,0.0622704888327246,36.89,29.135714285714283,98.6206896551724,11.617241379310345,2080.0,2.71,0.655,8162.857142857143,1.3380827067669177,0.1501578947368421
2017-10-30,0.0,0.0246637425722243,35.04,28.27857142857143,85.79310344827586,12.255172413793105,1340.0,2.375,1.15,10147.142857142857,1.2342142857142857,0.1328392857142857
2017-11-06,26000.0,0.024792584544995,36.9,27.932142857142857,81.93103448275862,12.713793103448277,991.0,1.87,0.89,9348.57142857143,1.2682857142857142,0.1322142857142857
2017-11-13,1335950.0,0.0462027920198553,37.1,27.607142857142858,109.56666666666666,12.253333333333334,660.0,1.735,0.964,7360.0,1.2495892857142858,0.112875
2017-11-20,1139544.0,0.0300841907275779,37.0,27.27142857142857,111.23333333333332,12.716666666666669,563.0,1.675,1.02,6694.285714285715,1.2185501700680272,0.110859693877551
2017-11-27,2968560.0,0.0092459388540082,34.4,27.110714285714288,79.8,11.666666666666666,484.0,2.2825,0.9965,6587.142857142857,1.1868571428571428,0.1157857142857142
2017-12-04,1113210.0,0.0016554560501129,38.0,26.99285714285714,91.46666666666668,12.306666666666668,442.0,2.89,0.973,5307.142857142857,1.1872222222222224,0.1272023809523809
2017-12-11,2561580.0,-0.0018950188196379,36.0,26.52857142857143,83.83333333333333,12.086666666666668,450.0,2.102,0.994,4391.428571428572,1.236031179138322,0.1354914965986394
2017-12-18,744000.0,-0.0246363191215694,37.75,26.207142857142856,110.43333333333334,12.176666666666668,430.0,1.97,0.823,3945.714285714286,1.320559523809524,0.1422083333333333
2017-12-25,569772.0,-0.0283993522469323,37.73,26.053571428571427,92.16666666666669,13.396666666666668,307.0,2.69,0.824,2805.714285714286,1.3077777777777777,0.1401944444444444
2018-01-01,6479760.0,-0.0262364065695079,35.5,25.986206896551725,101.51612903225806,12.874193548387098,258.0,2.25,0.8425,1931.428571428572,1.2811865079365077,0.1388463718820861
2018-01-08,636677.0,-0.038903712048522,38.0,25.855172413793102,121.61290322580643,13.112903225806452,270.0,1.81,0.861,960.5714285714286,1.255547619047619,0.1407687074829932
2018-01-15,1307600.0,-0.0715687727684567,35.45,25.624137931034483,111.96774193548389,13.274193548387096,333.0,2.159,0.824,569.4285714285714,1.2179166666666663,0.1382821869488536
2018-01-22,175560.0,-0.0754745030263648,37.54,25.56551724137931,115.7,13.816666666666666,270.0,2.66,0.964,606.2285714285715,1.1863571428571429,0.144342151675485
2018-01-29,30667.0,-0.0699130133905726,37.0,25.55862068965517,79.86666666666666,13.32,288.0,1.712,0.722,622.1999999999999,1.0509523809523809,0.1215462962962962
2018-02-05,306500.0,-0.0641524391182695,36.65,25.48275862068965,148.96666666666667,12.873333333333331,446.0,1.7565,0.951,660.6142857142858,0.8886904761904761,0.118429012345679
2018-02-12,4000.0,-0.0488765877349823,38.49,25.27586206896552,120.46666666666668,13.273333333333332,397.0,1.801,1.18,682.3000000000001,0.8676785714285714,0.1133117283950617
2018-02-19,37000.0,-0.0583929930840029,36.0,25.43703703703704,118.78571428571428,12.457142857142856,341.0,2.8760000000000003,1.005,584.4,0.8951190476190476,0.0999444444444444
2018-02-26,881073.0,-0.0399455919831936,36.0,26.9,153.0,8.3,272.0,3.951,0.83,591.7857142857143,0.904702380952381,0.0910771604938271
2018-03-05,434920.0,-0.0425555741886818,37.0,27.0,30.0,8.7,185.0,1.79,1.0,661.9,0.9564285714285714,0.0889598765432098
2018-03-12,2432000.0,-0.0271826895525678,37.0,26.7,342.0,13.3,141.0,1.584,0.961,618.4,0.965,0.0867254098360655
2018-03-19,2450000.0,-0.0454744690259018,40.0,26.1,106.0,11.2,129.0,2.8520000000000003,1.1305,565.3428571428572,0.9472222222222224,0.1031680327868852
2018-03-26,1094978.0,-0.0393908153990322,37.0,26.2,343.0,11.7,335.0,4.12,1.3,599.9142857142857,0.9087301587301588,0.1031106557377049
2018-04-02,296060.0,-0.0135889368412003,40.61,26.6,106.0,11.8,164.0,5.013,0.825,644.4571428571428,0.8266666666666668,0.1008032786885246
2018-04-09,274740.0,-0.0207410889073338,37.0,26.9,114.0,9.7,164.0,2.59,1.2,634.0,0.8139455782312925,0.0989959016393442
2018-04-16,489333.0,-0.0234160520405266,37.0,27.0,131.0,13.4,305.0,1.816,1.09,668.2571428571429,0.9014285714285716,0.1086885245901639
2018-04-23,1081883.0,-0.0348440065056018,37.0,27.2,127.0,8.3,144.0,3.714,1.07,728.9714285714286,0.9614285714285714,0.1103811475409836
2018-04-30,4117733.0,-0.0350987180809503,38.0,26.9,320.0,7.9,88.4,1.409,0.953,790.7142857142857,1.026428571428571,0.1140737704918032
2018-05-07,890633.0,-0.0307066229472639,39.0,27.3,63.0,10.8,82.8,1.204,1.2,846.5857142857143,1.137857142857143,0.1227663934426229
2018-05-14,16667.0,-0.0292525720696131,37.49,27.9,80.0,10.7,122.0,4.62,1.2,889.7857142857143,1.2328571428571429,0.1241733021077283
2018-05-21,109333.0,-0.021127075211658,36.13,29.4,77.0,8.8,1610.0,3.8335,1.15,2778.5714285714284,1.315,0.1404016393442622
2018-05-28,88667.0,-0.0049040746024817,37.0,28.5,94.0,10.8,1840.0,3.047,1.1,2710.0,1.5103174603174605,0.1579067622950819
2018-06-04,646017.0,-0.0070739134621424,35.24,29.6,281.0,9.1,3990.0,2.4985,1.26,4925.714285714285,1.7353968253968253,0.1717958138173302
2018-06-11,2913000.0,-0.0127774756706876,39.99,29.4,90.0,15.3,3710.0,1.95,1.42,6487.142857142857,1.700952380952381,0.1842295081967213
2018-06-18,825033.0,-0.0159641755823975,35.1,29.4,103.0,10.0,2400.0,1.9,0.79,6001.428571428572,1.619047619047619,0.1901721311475409
2018-06-25,18392869.0,-0.0194119932633962,36.03,30.3,76.0,11.3,1840.0,2.589,0.912,4228.571428571428,1.8482142857142856,0.2073647540983606
2018-07-02,27746720.0,-0.0093949987272852,35.55,30.5,321.0,11.6,3300.0,1.78,2.68,3347.1428571428573,1.781095238095238,0.2098907103825136
2018-07-09,617478.0,0.0191956771959474,37.0,30.8,94.0,11.0,3860.0,1.715,0.611,4208.571428571428,1.4636857349000203,0.1978809523809524
2018-07-16,3568317.0,0.0240856845648054,36.254,31.0,344.0,7.8,3820.0,1.633,1.0,4670.0,1.48020202020202,0.2011926229508197
2018-07-23,26833787.0,0.016550247336379,35.0,31.0,270.0,14.5,2450.0,1.81,0.998,3982.857142857143,1.4431168831168832,0.1869685792349726
2018-07-30,38803126.0,0.0216100866415472,35.9,31.0,231.0,11.6,3340.0,1.5305,0.918,3235.714285714286,1.475674603174603,0.1928992974238876
2018-08-06,29518944.0,0.0319886731267971,37.7,30.5,62.0,12.6,4750.0,1.251,0.838,3257.1428571428573,1.416089466089466,0.1842704918032786
2018-08-13,25650534.0,0.0342563915823843,36.386,30.9,137.0,10.4,4550.0,1.39,2.42,2761.428571428572,1.368571428571429,0.1977131147540984
2018-08-20,25680000.0,0.0302518486804311,36.412,31.0,111.0,11.3,3370.0,1.77,1.536,3157.1428571428573,1.2357142857142858,0.188655737704918
2018-08-27,32881485.0,0.0485734137240532,36.417,31.6,89.0,9.1,2750.0,2.15,0.652,3852.857142857143,1.0542857142857145,0.1865983606557377
2018-09-03,19044480.0,0.0622486074544961,37.0,30.1,103.0,11.5,4450.0,1.81,0.722,4627.142857142857,0.953,0.182207650273224
2018-09-10,7569001.0,0.0798004806517286,36.233,30.3,83.0,10.3,4400.0,1.47,0.792,2978.5714285714284,0.9171477832512316,0.1790675870002876
2018-09-17,31170457.0,0.0888813831157442,37.0,31.2,97.0,9.8,3780.0,1.591,1.0746666666666669,2748.5714285714284,0.9321921182266008,0.170953947368421
2018-09-24,14237750.0,0.0749683435357954,35.66,30.6,69.0,11.3,3260.0,1.712,1.3573333333333333,2844.285714285714,1.0260796387520523,0.1756403508771929
2018-10-01,6990480.0,0.0647471467962272,35.48,30.2,68.0,9.6,2960.0,1.833,1.64,2734.285714285714,1.1206814449917897,0.1649517543859649
2018-10-08,1151933.0,0.0665358873168019,36.0,29.9,84.0,14.1,2480.0,1.61,0.84,2431.428571428572,1.149776565798733,0.1372631578947368
2018-10-15,155000.0,0.0493694891571485,36.21,29.3,87.0,23.8,1110.0,1.399,0.86,1636.428571428571,1.0776190476190477,0.1188245614035087
2018-10-22,829920.0,0.0337296334636819,36.66,28.5,85.0,8.9,787.0,2.61,1.26,1222.857142857143,1.015059523809524,0.1093859649122807
2018-10-29,1984000.0,0.0152947634818205,36.0,28.8,30.0,9.9,501.0,1.616,0.85,945.5714285714286,0.9760714285714286,0.0989473684210526
2018-11-05,11803609.0,0.0241877142585746,36.0,28.2,105.0,13.0,447.0,3.38,1.44,923.0285714285714,0.9079506802721088,0.0928788936627282
2018-11-12,40469520.0,0.0369383474769827,36.3,28.0,127.0,9.3,631.0,2.064,0.92,955.4,0.9656825396825398,0.1090803571428571
2018-11-19,50200000.0,0.0226978538306052,35.5,28.1,42.0,16.5,605.0,1.94,0.712,598.8571428571429,1.1180555555555554,0.1378125
2018-11-26,1707720.0,0.0193776870260215,31.7,26.7,28.0,11.7,375.0,1.87,0.7735,972.7142857142856,1.2373333333333336,0.1618928571428571
2018-12-03,2397990.0,0.0319040589479247,36.0,26.4,169.0,11.2,351.0,1.8,0.835,871.8571428571429,1.2703809523809524,0.1783928571428571
2018-12-10,36667.0,0.0289165192372691,35.0,26.1,19.0,11.3,263.0,2.033,0.83,1068.0,1.2396324469181612,0.1985556586270872
2018-12-17,7000.0,0.0005663755961395,35.0,25.1,337.0,13.7,605.0,2.1495,0.849,942.0857142857144,1.128217893217893,0.1727045454545454
2018-12-24,2667.0,-0.0270197949847503,36.0,24.1,55.0,18.3,3000.0,2.266,0.868,943.8571428571428,1.0345454545454544,0.1626647727272727
2018-12-31,0.0,-0.0298113158763885,36.0,25.0,118.0,12.5,2990.0,2.037333333333333,0.822,900.2571428571429,0.9372123015873016,0.147547193877551
2019-01-07,28667.0,-0.0321904469672485,35.0,25.2,108.0,10.9,1680.0,1.8086666666666664,0.776,946.1428571428572,0.8483612914862914,0.1344666048237476
2019-01-14,77295560.0,-0.02403943036252,37.0,23.6,359.0,10.2,1060.0,1.58,0.73,741.0,0.835547619047619,0.14
2019-01-21,811070.0,-0.0320609982492956,35.17,25.8,44.0,14.0,575.0,1.71,0.81,679.2857142857143,0.9101111111111112,0.14109375
2019-01-28,282720.0,-0.0431742896051109,35.0,26.5,35.0,16.4,1900.0,2.43,0.736,1664.571428571429,0.9972698412698412,0.1408348214285714
2019-02-04,440592.0,-0.0487856464375222,35.78,26.9,102.0,12.0,2300.0,2.0295,1.098,2730.0,1.1903333333333337,0.1531785714285714
2019-02-11,26000.0,-0.0546144493776753,35.0,27.0,110.0,10.9,1540.0,1.629,1.46,1119.857142857143,1.3570167548500882,0.1597755102040816
2019-02-18,0.0,-0.0727373400207073,35.0,26.7,172.0,13.5,1220.0,2.497,0.898,1770.571428571429,1.5121604938271604,0.1521428571428571
2019-02-25,333.0,-0.0679926550223884,41.52,27.0,133.0,10.9,1000.0,2.18,0.972,1466.857142857143,1.5514021164021166,0.1426428571428571
2019-03-04,500.0,-0.0540027202897229,35.0,27.3,132.0,15.6,1250.0,2.854,0.902,1987.142857142857,1.4592151675485006,0.1476428571428571
2019-03-11,0.0,-0.0383204902111635,35.0,26.9,86.0,11.4,715.0,1.508,0.706,1567.7142857142858,1.410762938636502,0.1418928571428571
2019-03-18,0.0,-0.0292113537455713,35.0,27.0,111.0,11.3,560.0,1.66,0.84,1717.7142857142858,1.2729556650246303,0.1322678571428571
2019-03-25,500.0,-0.0326021834247407,35.0,26.5,48.0,12.9,779.0,2.137,0.959,1711.428571428571,1.161564039408867,0.1288928571428571
2019-04-01,0.0,-0.0413696878078448,36.0,26.38148148148148,112.39285714285714,12.707142857142856,480.0,1.61,0.71,1046.571428571429,1.100886699507389,0.1236428571428571
2019-04-08,0.0,-0.0294321468728205,35.25,26.41538461538461,123.07142857142856,12.139285714285714,267.0,1.36,0.85,906.0,0.9835395261552896,0.1179425633889919
2019-04-15,0.0,-0.0476331520909455,35.44,26.84,88.48148148148148,12.32222222222222,291.0,2.532,1.24,761.1428571428571,0.9805238095238096,0.1411212121212121
2019-04-22,0.0,-0.0663066516401403,35.37,27.12,99.4074074074074,11.588888888888889,338.0,1.4,0.91,883.5714285714286,1.0207142857142857,0.1792272727272727
2019-04-29,333.0,-0.058380007595011,35.92,27.212,108.1851851851852,11.18148148148148,295.0,2.61,0.71,880.5714285714286,1.0154761904761906,0.1963333333333332
2019-05-06,1333.0,-0.0481036613783596,37.0,27.942307692307693,119.57142857142856,11.35,241.0,1.31,0.9,943.1428571428572,1.0009523809523808,0.195439393939394
2019-05-13,1667.0,-0.028319141757945,35.98,28.052,120.92592592592592,9.61111111111111,325.0,2.29,1.23,1008.0,1.0185714285714285,0.203375
2019-05-20,2667.0,-0.0160512193677664,36.7,28.272,92.77777777777776,10.385185185185184,265.0,1.983,1.155,1147.142857142857,0.9876190476190476,0.23225
2019-05-27,2000.0,-0.0086883463985826,36.2,29.22307692307692,97.89285714285714,10.135714285714286,162.0,1.676,1.08,568.0,0.9365079365079364,0.2325625
2019-06-03,1000.0,0.0124204255301449,37.1,29.05,116.0,10.639285714285714,117.0,2.093,1.29,375.2857142857143,0.8940873015873015,0.2450267857142856
2019-06-10,0.0,0.0017996935708279,38.1,29.960869565217397,103.6,11.148,441.0,2.51,1.5,681.1428571428571,0.907063825530212,0.272125
2019-06-17,667.0,0.0013730838298522,36.9,30.408,107.11111111111111,8.818518518518518,1310.0,2.416,1.3286666666666669,2461.1428571428573,1.0585574229691876,0.28725
2019-06-24,0.0,-0.0006865719762013,36.1,30.803846153846152,111.14285714285714,8.803571428571429,2010.0,2.322,1.157333333333333,2780.0,1.192920168067227,0.304625
2019-07-01,0.0,0.0307785059106142,36.8,30.764,116.46153846153848,9.473076923076924,1320.0,2.228,0.986,1027.0,1.2029971988795518,0.3035
2019-07-08,333.0,0.0363694366524633,36.5,30.97307692307692,103.37037037037037,9.877777777777778,1280.0,2.0090000000000003,0.858,1359.142857142857,1.2195028011204485,0.314875
2019-07-15,0.0,0.0330141437186538,35.69,30.5,127.0,13.4,1480.0,1.79,0.73,2315.714285714286,1.2366192032368504,0.3205392584514722
2019-07-22,333.0,0.0378243120473747,36.4,30.5,91.0,8.2,1510.0,1.973,0.865,1308.142857142857,1.2829365079365085,0.3118148854961832
2019-07-29,0.0,0.0463866371249639,35.0,31.4,356.0,10.6,2980.0,1.84,0.65,1925.7142857142856,1.3266754850088185,0.3098931297709923
2019-08-05,0.0,0.0433900139454331,36.27,31.3,8.0,14.1,3780.0,1.5,0.745,3090.0,1.3261287477954145,0.3099713740458015
2019-08-12,0.0,0.0439184425136819,35.7,31.6,246.0,5.8,5550.0,1.49,0.837,4420.0,1.368497536945813,0.3132996183206106
2019-08-19,500.0,0.0400331183584617,35.0,30.8,221.0,13.4,7470.0,1.55,0.82,6512.857142857143,1.3511822660098518,0.3286278625954198
2019-08-26,500.0,0.0338300651220846,35.59,30.8,30.0,9.5,7450.0,1.41,0.944,3508.5714285714284,1.2931527093596058,0.324456106870229
2019-09-02,667.0,0.0524577794950758,34.0,31.5,80.0,10.2,4390.0,1.75,0.92,3225.714285714286,1.298773946360153,0.3110968511450381
2019-09-09,8500.0,0.0388827090572192,35.0,31.0,290.0,6.8,2730.0,1.47,2.64,1191.0,1.227728516694034,0.2977286668484187
2019-09-16,0.0,0.0598289047124904,36.0,31.3,67.0,15.1,1940.0,1.16,0.918,579.0,1.1162068965517242,0.2906908396946565
2019-09-23,0.0,0.0671373303736664,35.0,30.7,73.0,13.5,1300.0,3.279,1.07,321.7142857142857,1.1131773399014775,0.2885190839694657
2019-09-30,320333.0,0.0650523587904086,36.37,29.7,79.0,10.0,688.0,2.121,0.876,38.771428571428565,1.0980049261083744,0.2823473282442748
2019-10-07,3139626.0,0.0636261266945042,35.5,29.3,68.0,11.4,480.0,1.69,1.09,361.9142857142857,1.1190921885995782,0.278425572519084
2019-10-14,1613977.0,0.0738386452490093,35.19,29.9,83.0,9.2,665.0,1.341,0.982,750.8571428571429,1.1212857142857142,0.2792538167938931
2019-10-21,1907062.0,0.0653685781564833,36.0,29.7,148.0,15.5,1410.0,2.237,1.04,628.5714285714286,1.1492857142857142,0.2775820610687022
2019-10-28,10470772.0,0.0512260535283765,36.0,29.4,102.0,12.1,1420.0,1.596,0.565,771.7142857142857,1.264071428571429,0.2846603053435114
2019-11-04,10446177.0,0.0507966267018903,37.8,29.7,19.0,12.0,1080.0,1.49,1.69,455.6428571428572,1.326,0.2867028353326063
2019-11-11,38069323.0,0.0512132763981266,37.0,29.0,66.0,10.8,790.0,1.546,0.634,624.5714285714286,1.3000884353741495,0.2817542938931298
2019-11-18,53724050.0,0.0486779443394458,37.0,29.2,337.0,12.7,563.0,1.6,0.78,576.4285714285714,1.2445238095238094,0.2892789667393675
2019-11-25,13543246.0,0.0381341572713842,38.0,28.4,69.0,9.3,451.0,2.225,0.847,711.0,1.2028571428571428,0.2879732824427481
2019-12-02,350096.0,0.0043450216098818,41.0,28.5,46.0,12.2,451.0,1.7,0.741,601.4285714285714,1.0892857142857142,0.2625515267175572
2019-12-09,611866.0,-0.0002990048635416,39.5,28.3,129.0,10.9,351.0,1.76,6.8,616.2857142857143,0.9425,0.2448797709923663
2019-12-16,114061.0,0.0023403640525518,37.0,27.8,120.0,13.5,277.0,2.78,0.82,564.7142857142857,0.8491428571428571,0.2248330152671755
2019-12-23,105064.0,-0.0272932783723842,36.0,27.9,125.0,15.5,412.0,1.75,0.718,975.7142857142856,0.8665,0.2295362595419847
2019-12-30,3000.0,-0.0408172126518651,35.0,27.4,79.0,12.6,636.0,1.595,0.616,813.0,0.9446428571428572,0.229864503816794
2020-01-06,16667.0,-0.0558069223055494,36.0,27.4,162.0,12.4,752.0,1.71,1.17,718.0,0.9869642857142856,0.230442748091603
2020-01-13,3000.0,-0.0402544333415185,36.284,27.1,113.0,14.4,752.0,1.77,0.62,722.0,0.9514285714285714,0.2261459923664122
2020-01-20,1667.0,-0.0417283009059442,36.0,27.1,115.0,13.5,518.0,1.9333333333333331,0.7,533.4285714285714,0.9743478260869564,0.2267420937840785
2020-01-27,2667.0,-0.0280812747497548,40.5,26.4,3.0,12.1,351.0,2.0966666666666667,0.78,632.5714285714286,1.0369927536231884,0.2244989094874591
2020-02-03,0.0,-0.0567209283875973,36.0,26.0,315.0,12.6,258.0,2.26,0.86,922.5714285714286,1.0124948240165632,0.2137557251908397
2020-02-10,0.0,-0.0790597301404427,40.0,25.7,98.0,15.4,381.0,2.23,0.808,903.2857142857144,0.968937964879994,0.2115839694656489
2020-02-17,0.0,-0.0638043830289558,35.0,25.8,136.0,10.0,323.0,2.2,0.756,547.1428571428571,0.8727689594356262,0.2031622137404579
2020-02-24,26000.0,-0.0518905259535548,36.0,25.9,16.0,12.7,265.0,1.89,0.7725,637.5714285714286,0.7915608465608466,0.2099904580152672
2020-03-02,0.0,-0.0721703510947573,36.0,25.4,335.0,14.0,215.0,1.58,0.789,514.4285714285714,0.750352733686067,0.2105687022900763
2020-03-09,333.0,-0.0641740031731933,40.5,25.3,151.0,11.9,171.0,1.98,0.903,507.2857142857143,0.7267645218182853,0.2028969465648854
2020-03-16,0.0,-0.064732299975505,36.0,26.2,92.0,9.6,129.0,1.71,0.97,529.0,0.7432258064516128,0.1959751908396946
2020-03-23,333.0,-0.0586102446773743,36.0,27.0,111.0,9.4,114.0,2.82,1.39,621.8571428571429,0.7157188940092166,0.1880534351145038
2020-03-30,0.0,-0.0521021207359139,34.77,27.5,130.0,9.1,95.7,1.016,0.996,535.0,0.7337476958525346,0.1981316793893129
2020-04-06,0.0,-0.0389036545938568,35.91,28.1,63.0,10.4,91.3,1.428,1.183,370.4285714285714,0.8345622119815669,0.2159599236641221
2020-04-13,333.0,-0.0216694213817882,36.7,28.3,149.0,11.9,74.7,1.84,1.37,373.0,0.8909124423963133,0.2116933403527243
2020-04-20,0.0,-0.0188515325703161,36.0,27.8,188.0,11.9,94.2,3.023,1.32,187.8142857142857,0.9009769585253457,0.2084181363516715
2020-04-27,0.0,-0.0180224030326001,36.0,27.4,33.0,6.8,265.0,1.006,1.33,473.7142857142857,0.9110414746543778,0.2051429323506186
2020-05-04,333.0,-0.0331831628240512,37.0,27.6,110.0,11.5,315.0,4.274,0.496,622.4285714285714,0.9211059907834104,0.2018677283495656
2020-05-11,333.0,-0.0381105643690436,36.0,27.5,22.0,9.9,167.0,1.939,1.04,193.8857142857143,0.9311705069124424,0.196851145038168
2020-05-18,0.0,-0.0250975122066534,40.0,26.8,93.0,11.7,81.4,2.386,4.6,702.4285714285714,0.931520737327189,0.1894293893129771
2020-05-25,0.0,-0.0170901269252748,38.0,28.2,106.0,12.3,122.0,1.126,0.98,744.8571428571429,1.0163709677419357,0.1816862050163576
2020-06-01,0.0,0.0005979784379395,38.0,28.6,79.0,11.3,725.0,3.45,1.16,1841.428571428572,1.0919354838709676,0.1769608778625954
2020-06-08,0.0,0.0034122537155034,37.0,28.3,114.0,15.9,1440.0,2.221,1.06,2631.714285714286,1.13,0.1902355507088332
2020-06-15,0.0,-0.0018033335192028,38.0,29.1,77.0,11.0,1790.0,2.3175,1.065,1753.571428571429,1.173778801843318,0.2016471283169756
2020-06-22,0.0,0.0073519199600885,37.0,29.9,78.0,7.1,1580.0,2.414,1.07,1281.142857142857,1.2043433179723504,0.2056063249727372
2020-06-29,0.0,0.0235944872449498,35.7,30.0,125.0,8.2,1170.0,1.987,1.295,767.0,1.199907834101383,0.2051131406761177
2020-07-06,0.0,0.0291754097446667,35.0,31.6,206.0,9.5,565.0,1.56,1.52,578.0,1.192258064516129,0.209584242093784
2020-07-13,0.0,0.0364195341904016,35.0,31.2,257.0,8.4,774.0,1.802,0.947,746.0,1.213179723502304,0.2105553435114504
2020-07-20,0.0,0.0431876170990801,35.0,31.8,70.0,11.6,795.0,1.94,0.8885,886.0,1.2019585253456222,0.2080621592148309
2020-07-27,0.0,0.0592383495867235,35.0,30.0,107.0,13.1,822.0,2.078,0.83,1424.857142857143,1.3107373271889398,0.2012118320610686
2020-08-03,0.0,0.0368400799042533,35.7,29.4,118.0,5.9,1410.0,1.621,0.567,1381.7142857142858,1.274516129032258,0.171182933478735
2020-08-10,0.0,0.0493479769968992,36.8,30.3,59.0,5.6,1660.0,1.6,1.4,1086.142857142857,1.2336428318225554,0.1581159578335151
2020-08-17,11667.0,0.0446343204079463,37.0,31.2,103.0,7.2,1940.0,1.35,0.551,1066.857142857143,1.205164835164835,0.1595119047619047
2020-08-24,0.0,0.0455674833150352,35.4,31.3,204.0,14.7,2330.0,1.529,0.68,3518.8571428571427,1.2345054945054943,0.1674464285714285
2020-08-31,0.0,0.0522980725765802,36.0,30.6,133.0,15.4,2960.0,1.666,0.737,2111.428571428572,1.298131868131868,0.1682023809523809
2020-09-07,0.0,0.044952354715509,35.0,30.6,81.0,11.8,3510.0,1.27,2.4,1692.857142857143,1.3064010989010988,0.1645833333333333
2020-09-14,0.0,0.0473815138939373,36.0,30.7,68.0,14.4,3770.0,1.563,0.78,3857.142857142857,1.3396703296703296,0.166875
